,Id,category,identifier
1743,1743,Receptor,IL1RAPL2
1744,1744,Receptor,LIFR
1745,1745,Receptor,CRLF2_IL7R_TSLP
1746,1746,Receptor,CRLF2_IL7R
1747,1747,Receptor,ACVR1B_ACVR2B_TDGF1
1748,1748,Receptor,CD63
1749,1749,Receptor,LAMP2
1750,1750,Receptor,CMKLR1
1751,1751,Receptor,NRP1_NRP2_PLXND1
1752,1752,Receptor,GFRAL
1753,1753,Receptor,CDH5
1754,1754,Receptor,CDH11
1755,1755,Receptor,IL10RB_IL22RA1
1756,1756,Receptor,IL22_IL22RA1
1757,1757,Receptor,IL10RA
1758,1758,Receptor,IL22RA2
1759,1759,Receptor,IL21R
1760,1760,Receptor,IL17RA_IL17RB
1761,1761,Receptor,CLEC14A
1762,1762,Receptor,CD248
1763,1763,Receptor,IL21R_IL2RG
1764,1764,Receptor,GPR25
1765,1765,Receptor,IL12RB2
1766,1766,Receptor,IL10RB_IL20RA
1767,1767,Receptor,IL20RB
1768,1768,Receptor,OR1G1
1769,1769,Receptor,IL18R1_SIGIRR
1770,1770,Receptor,IL17RA_IL17RE
1771,1771,Receptor,CNTFR_IL6ST_LIFR
1772,1772,Receptor,CRLF1
1773,1773,Receptor,GPR39
1774,1774,Receptor,TBXA2R
1775,1775,Receptor,PTGER3
1776,1776,Receptor,PTGIR
1777,1777,Receptor,IL17RB
1778,1778,Receptor,GPR171
1779,1779,Receptor,ITGA10
1780,1780,Receptor,ITGA11
1781,1781,Receptor,CD27
1782,1782,Receptor,ACKR2
1783,1783,Receptor,DPP4
1784,1784,Receptor,KLRF1
1785,1785,Receptor,FZD1
1786,1786,Receptor,KLRF2
1787,1787,Receptor,CXCR6
1788,1788,Receptor,TNFRSF10C
1789,1789,Receptor,CALCR
1790,1790,Receptor,C3AR1
1791,1791,Receptor,TNFRSF4
1792,1792,Receptor,PITPNM3
1793,1793,Receptor,CD9
1794,1794,Receptor,LMBR1L
1795,1795,Receptor,CD69
1796,1796,Receptor,CD72
1797,1797,Receptor,STX3
1798,1798,Receptor,STX4
1799,1799,Receptor,STX1A
1800,1800,Receptor,SIGLEC10
1801,1801,Receptor,GNRHR
1802,1802,Receptor,HHIP
1803,1803,Receptor,GAS1
1804,1804,Receptor,C5AR2
1805,1805,Receptor,CMKLR2
1806,1806,Receptor,OPRD1
1807,1807,Receptor,FPR3
1808,1808,Receptor,GPR37
1809,1809,Receptor,GPR37L1
1810,1810,Receptor,TACR1
1811,1811,Receptor,TACR3
1812,1812,Receptor,PLD2
1813,1813,Receptor,ZNRF3
1814,1814,Receptor,NCR2
1815,1815,Receptor,SCN5A
1816,1816,Receptor,SCN8A
1817,1817,Receptor,LRRC4
1818,1818,Receptor,SDC4
1819,1819,Receptor,LINGO1
1820,1820,Receptor,LRRC4C
1821,1821,Receptor,ADCY1
1822,1822,Receptor,ITGAX
1823,1823,Receptor,AMFR
1824,1824,Receptor,SORL1
1825,1825,Receptor,KEL
1826,1826,Receptor,ATRN
1827,1827,Receptor,DIP2A
1828,1828,Receptor,PTGDR
1829,1829,Receptor,CAV1
1830,1830,Receptor,SORT1
1831,1831,Receptor,CHRM3
1832,1832,Receptor,ENG
1833,1833,Receptor,ST14
1834,1834,Receptor,RHBDL2
1835,1835,Receptor,FCGR1A
1836,1836,Receptor,CD19
1837,1837,Receptor,CHRNA7
1838,1838,Receptor,RTN4RL1
1839,1839,Receptor,CD151
1840,1840,Receptor,HJV
1841,1841,Receptor,MARCO
1842,1842,Receptor,LPAR1
1843,1843,Receptor,KCNJ15
1844,1844,Receptor,KCNJ10
1845,1845,Receptor,MAG
1846,1846,Receptor,HMMR
1847,1847,Receptor,GPIHBP1
1848,1848,Receptor,ADORA1
1849,1849,Receptor,ADRA2B
1850,1850,Receptor,CNR1
1851,1851,Receptor,TNFRSF19
1852,1852,Receptor,PLSCR4
1853,1853,Receptor,ADGRG1
1854,1854,Receptor,SORCS3
1855,1855,Receptor,STRA6
1856,1856,Receptor,DYSF
1857,1857,Receptor,ATP1A3
1858,1858,Receptor,TLR5
1859,1859,Receptor,TMEM67
1860,1860,Receptor,CFTR
1861,1861,Receptor,FAP
1862,1862,Receptor,PLGRKT
1863,1863,Receptor,CD82
1864,1864,Receptor,MMP24
1865,1865,Receptor,CANX
1866,1866,Receptor,ART1
1867,1867,Receptor,GUCY2D
1868,1868,Receptor,NT5E
1869,1869,Receptor,SLC40A1
1870,1870,Receptor,GRIN2D
1871,1871,Receptor,CNTNAP1
1872,1872,Receptor,HTR2C
1873,1873,Receptor,PLA2R1
1874,1874,Receptor,DCHS1
1875,1875,Receptor,GP9
1876,1876,Receptor,P2RY12
1877,1877,Receptor,PTGDR2
1878,1878,Receptor,CD1B
1879,1879,Receptor,BEX3
1880,1880,Receptor,ABCA1
1881,1881,Receptor,PHEX
1882,1882,Receptor,RTN4RL2
1883,1883,Receptor,ENO1
1884,1884,Receptor,RGMB
1885,1885,Receptor,CFC1
1886,1886,Receptor,SLC16A1
1887,1887,Receptor,SLC16A7
1888,1888,Receptor,CADM1
1889,1889,Receptor,CRTAM
1890,1890,Receptor,PRTG
1891,1891,Receptor,CRLF3
1892,1892,Receptor,CFC1B
1893,1893,Receptor,ADAM22
1894,1894,Receptor,FLOT1
1895,1895,Receptor,LRP11
1896,1896,Receptor,CD180
1897,1897,Receptor,AGR2
1898,1898,Receptor,JMJD6
1899,1899,Receptor,S1PR2
1900,1900,Receptor,PLXDC1
1901,1901,Receptor,AR
1902,1902,Receptor,PLSCR1
1903,1903,Receptor,ATP5F1B
1904,1904,Receptor,TRPC3
1905,1905,Receptor,TRPV6
1906,1906,Receptor,TRADD
1907,1907,Receptor,SMAD3
1908,1908,Receptor,MYLK
1909,1909,Receptor,MYLK2
1910,1910,Receptor,PDE1A
1911,1911,Receptor,PDE1B
1912,1912,Receptor,PDE1C
1913,1913,Receptor,C1QBP
1914,1914,Receptor,HTR6
1915,1915,Receptor,MTTP
1916,1916,Receptor,ADORA2A
1917,1917,Receptor,ESAM
1918,1918,Receptor,GABBR2
1919,1919,Receptor,RIPK1
1920,1920,Receptor,RYR2
1921,1921,Receptor,GFRA3
1922,1922,Receptor,TRAF2
1923,1923,Receptor,IFITM1
1924,1924,Receptor,HTR7
1925,1925,Receptor,HTR1A
1926,1926,Receptor,HTR1F
1927,1927,Receptor,HTR1D
1928,1928,Receptor,HTR1B
1929,1929,Receptor,HTR2A
1930,1930,Receptor,HTR2B
1931,1931,Receptor,HTR5A
1932,1932,Receptor,HTR1E
1933,1933,Receptor,MCFD2
1934,1934,Receptor,CHRNA4
1935,1935,Receptor,RXRA
1936,1936,Receptor,GPNMB
1937,1937,Receptor,TSPAN5
1938,1938,Receptor,TSPAN14
1939,1939,Receptor,VANGL2
1940,1940,Receptor,NPTXR
1941,1941,Receptor,HRH2
1942,1942,Receptor,HRH3
1943,1943,Receptor,OCLN
1944,1944,Receptor,KCNQ3
1945,1945,Receptor,KCNQ5
1946,1946,Receptor,ADCY8
1947,1947,Receptor,SCN10A
1948,1948,Receptor,PLPP6
1949,1949,Receptor,AQP6
1950,1950,Receptor,AQP1
1951,1951,Receptor,SCN4A
1952,1952,Receptor,KCNJ4
1953,1953,Receptor,IL18BP
1954,1954,Receptor,CCBE1
1955,1955,Receptor,AQP5
1956,1956,Receptor,ESR1
1957,1957,Receptor,MUC6
1958,1958,Receptor,MUC5AC
1959,1959,Receptor,TRPM3
1960,1960,Receptor,RYR1
1961,1961,Receptor,P2RX7
1962,1962,Receptor,NRSN1
1963,1963,Receptor,SCUBE2
1964,1964,Receptor,PLD1
1965,1965,Receptor,SMAP1
1966,1966,Receptor,TLR7
1967,1967,Receptor,GRIN2B
1968,1968,Receptor,GRIN2A
1969,1969,Receptor,ITGAD
1970,1970,Receptor,GP1BB
1971,1971,Receptor,S1PR5
1972,1972,Receptor,S1PR3
1973,1973,Receptor,PTPRU
1974,1974,Receptor,DRD2
1975,1975,Receptor,ADCY7
1976,1976,Receptor,RACK1
1977,1977,Receptor,KLRG2
1978,1978,Receptor,IZUMO1R
1979,1979,Receptor,GJB2
1980,1980,Receptor,TMED5
1981,1981,Receptor,RHAG
1982,1982,Receptor,GRM3
1983,1983,Receptor,GRM4
1984,1984,Receptor,PTPRA
1985,1985,Receptor,FCER1A
1986,1986,Receptor,ALOX5
1987,1987,Receptor,TRPV1
1988,1988,Receptor,MAGED1
1989,1989,Receptor,TRAF3
1990,1990,Receptor,CLDN4
1991,1991,Receptor,SLC1A5
1992,1992,Receptor,PDCD2
1993,1993,Receptor,HFE
1994,1994,Receptor,CD300LF
1995,1995,Receptor,MFRP
1996,1996,Receptor,KCNQ1
1997,1997,Receptor,GLRA2
1998,1998,Receptor,SLC17A7
1999,1999,Receptor,S1PR4
2000,2000,Receptor,CLEC10A
2001,2001,Receptor,KIDINS220
2002,2002,Receptor,MIP
2003,2003,Receptor,MGRN1
2004,2004,Receptor,TRPC5
2005,2005,Receptor,KCNN4
2006,2006,Receptor,A1BG
2007,2007,Receptor,ENPEP
2008,2008,Receptor,CACNA1C
2009,2009,Receptor,IFNAR1
2010,2010,Receptor,LY96
2011,2011,Receptor,GPC2
2012,2012,Receptor,ADCY9
2013,2013,Receptor,ERAP1
2014,2014,Receptor,SLC18A2
2015,2015,Receptor,CHRM1
2016,2016,Receptor,CATSPER1
2017,2017,Receptor,GPRC6A
2018,2018,Receptor,SLC2A2
2019,2019,Receptor,CNGA2
2020,2020,Receptor,MS4A4A
2021,2021,Receptor,SLC37A1
2022,2022,Receptor,CLEC12A
2023,2023,Receptor,PIGR
2024,2024,Receptor,TECTB
2025,2025,Receptor,SLC18A3
2026,2026,Receptor,SLC4A11
2027,2027,Receptor,TECTA
2028,2028,Receptor,TRPM2
2029,2029,Receptor,B2M_FCGRT
2030,2030,Receptor,ADORA3
2031,2031,Receptor,KCNA3
2032,2032,Receptor,KCND2
2033,2033,Receptor,SLC16A2
2034,2034,Receptor,KCND1
2035,2035,Receptor,GRIN2C
2036,2036,Receptor,CAP1
2037,2037,Receptor,NCL
2038,2038,Receptor,CHRNB2
2039,2039,Receptor,CHRNB4
2040,2040,Receptor,CHRNA9
2041,2041,Receptor,CHRNA10
2042,2042,Receptor,FXYD6
2043,2043,Receptor,ORAI2
2044,2044,Receptor,CELSR1
2045,2045,Receptor,CDH10
2046,2046,Receptor,TREML2
2047,2047,Receptor,IGDCC4
2048,2048,Receptor,ILDR1
2049,2049,Receptor,TNFSF8
2050,2050,Receptor,BTN3A3
2051,2051,Receptor,CD1C
2052,2052,Receptor,ISLR2
2053,2053,Receptor,MOG
2054,2054,Receptor,SCN2B
2055,2055,Receptor,ADGRA2
2056,2056,Receptor,CEACAM19
2057,2057,Receptor,GREM2
2058,2058,Receptor,SIGLEC6
2059,2059,Receptor,TARM1
2060,2060,Receptor,ADRB1
2061,2061,Receptor,NEGR1
2062,2062,Receptor,DSCAM
2063,2063,Receptor,GP5
2064,2064,Receptor,DCLK3
2065,2065,Receptor,FCRL1
2066,2066,Receptor,FCAMR
2067,2067,Receptor,MPIG6B
2068,2068,Receptor,LRRTM2
2069,2069,Receptor,IGDCC3
2070,2070,Receptor,MFAP3L
2071,2071,Receptor,IL4R
2072,2072,Receptor,BTN3A2
2073,2073,Receptor,CSF2RA
2074,2074,Receptor,STAB1
2075,2075,Receptor,CNTN5
2076,2076,Receptor,LRRN3
2077,2077,Receptor,SLAMF9
2078,2078,Receptor,IL1RL1
2079,2079,Receptor,LPP
2080,2080,Receptor,SIGLEC7
2081,2081,Receptor,C1QB
2082,2082,Receptor,LVRN
2083,2083,Receptor,CD70
2084,2084,Receptor,VSIG10L
2085,2085,Receptor,SIGLEC8
2086,2086,Receptor,MILR1
2087,2087,Receptor,MRAP
2088,2088,Receptor,SDK2
2089,2089,Receptor,CLEC4A
2090,2090,Receptor,CEACAM5
2091,2091,Receptor,TMIGD3
2092,2092,Receptor,IL20RA
2093,2093,Receptor,AMHR2
2094,2094,Receptor,ACTR2
2095,2095,Receptor,IFNAR2
